#Classification	sample1_count	flub_count	flua_count	measle_count	sample2_count	sample1_perc	flub_perc	flua_perc	measle_perc	sample2_perc
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Granulosicoccaceae|g__Granulosicoccus	0	0	0	12	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Granulosicoccaceae|g__Granulosicoccus|s__Granulosicoccus_antarcticus	0	0	0	12	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Granulosicoccaceae|g__Granulosicoccus|s__Granulosicoccus_antarcticus|x__Granulosicoccus_antarcticus_IMCC3135	0	0	0	12	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Immundisolibacterales	0	0	0	49	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Immundisolibacterales|f__Immundisolibacteraceae	0	0	0	49	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Immundisolibacterales|f__Immundisolibacteraceae|g__Immundisolibacter	0	0	0	49	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Immundisolibacterales|f__Immundisolibacteraceae|g__Immundisolibacter|s__Immundisolibacter_cernigliae	0	0	0	49	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales	0	0	0	59	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Algiphilaceae	0	0	0	4	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Algiphilaceae|g__Algiphilus	0	0	0	4	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Algiphilaceae|g__Algiphilus|x__unclassified_Algiphilus	0	0	0	4	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Algiphilaceae|g__Algiphilus|x__unclassified_Algiphilus|s__Algiphilus_sp.	0	0	0	4	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Nevskiaceae	0	0	0	55	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Nevskiaceae|g__Flagellatimonas	0	0	0	5	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Nevskiaceae|g__Flagellatimonas|s__Flagellatimonas_centrodinii	0	0	0	5	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Nevskiaceae|g__Sinimarinibacterium	0	0	0	7	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Nevskiaceae|g__Sinimarinibacterium|x__unclassified_Sinimarinibacterium	0	0	0	7	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Nevskiaceae|g__Sinimarinibacterium|x__unclassified_Sinimarinibacterium|s__Sinimarinibacterium_sp._NLF-5-8	0	0	0	7	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Nevskiaceae|g__Solimonas	0	0	0	43	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Nevskiaceae|g__Solimonas|x__unclassified_Solimonas	0	0	0	43	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Nevskiales|f__Nevskiaceae|g__Solimonas|x__unclassified_Solimonas|s__Solimonas_sp._K1W22B-7	0	0	0	43	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales	0	0	0	126	0	0	0	0	0.02	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae	0	0	0	126	0	0	0	0	0.02	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylococcus	0	0	0	126	0	0	0	0	0.02	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylococcus|s__Methylococcus_geothermalis	0	0	0	125	0	0	0	0	0.02	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Cellvibrionales	0	0	0	237	0	0	0	0	0.04	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae	0	0	0	237	0	0	0	0	0.04	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Teredinibacter	0	0	0	3	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Teredinibacter|s__Teredinibacter_turnerae	0	0	0	3	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Gilvimarinus	0	0	0	32	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Gilvimarinus|s__Gilvimarinus_japonicus	0	0	0	32	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Simiduia	0	0	0	202	0	0	0	0	0.04	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Simiduia|s__Simiduia_agarivorans	0	0	0	202	0	0	0	0	0.04	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Simiduia|s__Simiduia_agarivorans|x__Simiduia_agarivorans_SA1_=_DSM_21679	0	0	0	202	0	0	0	0	0.04	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales	0	0	0	521	0	0	0	0	0.1	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae	0	0	0	521	0	0	0	0	0.1	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella	0	0	0	521	0	0	0	0	0.1	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|x__unclassified_Shewanella	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|x__unclassified_Shewanella|s__Shewanella_sp._MEBiC00475	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_litorisediminis	0	0	0	5	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_algae	0	0	0	515	0	0	0	0	0.1	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales	0	0	0	1612	0	0	0	0	0.3	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae	0	0	0	59	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Dokdonella	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Dokdonella|s__Dokdonella_koreensis	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Dokdonella|s__Dokdonella_koreensis|x__Dokdonella_koreensis_DS-123	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Dyella	0	0	0	2	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_aluminiiresistens	0	0	0	2	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Frateuria	0	0	0	4	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Frateuria|s__Frateuria_soli	0	0	0	4	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Tahibacter	0	0	0	20	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Tahibacter|s__Tahibacter_amnicola	0	0	0	20	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Luteibacter	0	0	0	31	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Luteibacter|x__unclassified_Luteibacter	0	0	0	31	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Luteibacter|x__unclassified_Luteibacter|s__Luteibacter_sp._Lutesp34	0	0	0	31	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae	0	0	0	1551	0	0	0	0	0.29	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Arenimonas	0	0	0	2	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Arenimonas|s__Arenimonas_daejeonensis	0	0	0	2	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Thermomonas	0	0	0	5	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Thermomonas|s__Thermomonas_carbonis	0	0	0	5	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Pseudoxanthomonas	0	0	0	10	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas_mexicana	0	0	0	3	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Marilutibacter	0	0	0	26	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Marilutibacter|s__Marilutibacter_alkalisoli	0	0	0	26	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Luteimonas	0	0	0	34	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Luteimonas|x__unclassified_Luteimonas	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Luteimonas|x__unclassified_Luteimonas|s__Luteimonas_sp._MC1825	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Luteimonas|s__Luteimonas_yindakuii	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Luteimonas|s__Luteimonas_chenhongjianii	0	0	0	32	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Lysobacter	0	0	0	46	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Lysobacter|s__Lysobacter_enzymogenes	0	0	0	45	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Xanthomonas	0	0	0	369	0	0	0	0	0.07	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Xanthomonas|s__Xanthomonas_theicola	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Xanthomonas|x__unclassified_Xanthomonas	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Xanthomonas|x__unclassified_Xanthomonas|s__Xanthomonas_sp._NCPPB_2632	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Xanthomonas|s__Xanthomonas_indica	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Xanthomonas|s__Xanthomonas_phaseoli	0	0	0	6	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Xanthomonas|s__Xanthomonas_phaseoli|x__Xanthomonas_phaseoli_pv._dieffenbachiae	0	0	0	6	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Xanthomonas|s__Xanthomonas_sacchari	0	0	0	345	0	0	0	0	0.06	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas	0	0	0	1041	0	0	0	0	0.19	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|s__Stenotrophomonas_pigmentata	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|s__Stenotrophomonas_pavanii	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|x__unclassified_Stenotrophomonas	0	0	0	30	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|x__unclassified_Stenotrophomonas|s__Stenotrophomonas_sp._NA06056	0	0	0	2	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|x__unclassified_Stenotrophomonas|s__Stenotrophomonas_sp._EMP41	0	0	0	4	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|x__Stenotrophomonas_maltophilia_group	0	0	0	41	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|x__Stenotrophomonas_maltophilia_group|s__Stenotrophomonas_maltophilia	0	0	0	16	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales	1	0	0	12	0	0.0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae	1	0	0	12	0	0.0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio	1	0	0	12	0	0.0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|x__Vibrio_harveyi_group	1	0	0	1	0	0.0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|x__Vibrio_harveyi_group|s__Vibrio_parahaemolyticus	1	0	0	1	0	0.0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|x__Vibrio_harveyi_group|s__Vibrio_parahaemolyticus|x__Vibrio_parahaemolyticus_UCM-V493	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales	2	0	0	2	0	0.0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae	2	0	0	2	0	0.0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter	1	0	0	0	0	0.0	0	0	0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter	1	0	0	2	0	0.0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_soli	0	0	0	2	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Orbales	3	0	0	0	0	0.0	0	0	0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Orbales|f__Orbaceae	3	0	0	0	0	0.0	0	0	0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Orbales|f__Orbaceae|g__Gilliamella	3	0	0	0	0	0.0	0	0	0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Orbales|f__Orbaceae|g__Gilliamella|x__unclassified_Gilliamella	3	0	0	0	0	0.0	0	0	0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Orbales|f__Orbaceae|g__Gilliamella|x__unclassified_Gilliamella|s__Gilliamella_sp._B3022	3	0	0	0	0	0.0	0	0	0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	3	0	0	128026	3	0.0	0	0	23.93	0.0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	3	0	0	128019	3	0.0	0	0	23.93	0.0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Phytopseudomonas	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Phytopseudomonas|s__Phytopseudomonas_argentinensis	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Geopseudomonas	0	0	0	6	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Geopseudomonas|s__Geopseudomonas_guangdongensis	0	0	0	6	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Metapseudomonas	0	0	0	7	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Metapseudomonas|s__Metapseudomonas_otitidis	0	0	0	7	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Stutzerimonas	0	0	0	72	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Stutzerimonas|s__Stutzerimonas_zhaodongensis	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Stutzerimonas|s__Stutzerimonas_xanthomarina	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Stutzerimonas|x__Stutzerimonas_stutzeri_group	0	0	0	70	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Stutzerimonas|x__Stutzerimonas_stutzeri_group|s__Stutzerimonas_balearica	0	0	0	1	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Stutzerimonas|x__Stutzerimonas_stutzeri_group|s__Stutzerimonas_frequens	0	0	0	5	0	0	0	0	0.0	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Stutzerimonas|x__Stutzerimonas_stutzeri_group|x__Stutzerimonas_stutzeri_subgroup	0	0	0	64	0	0	0	0	0.01	0
x__cellular_organisms|x__Bacteria|k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Stutzerimonas|x__Stutzerimonas_stutzeri_group|x__Stutzerimonas_stutzeri_subgroup|s__Stutzerimonas_stutzeri	0	0	0	63	0	0	0	0	0.01	0
